dateKey,fullDate,year,month,day,quarter,monthName,dayName,yearMonth
847,2014-04-28,2014,4,28,2,April,Monday,2014-04
848,2014-04-29,2014,4,29,2,April,Tuesday,2014-04
849,2014-04-30,2014,4,30,2,April,Wednesday,2014-04
850,2014-05-01,2014,5,1,2,May,Thursday,2014-05
851,2014-05-02,2014,5,2,2,May,Friday,2014-05
852,2014-05-03,2014,5,3,2,May,Saturday,2014-05
853,2014-05-04,2014,5,4,2,May,Sunday,2014-05
854,2014-05-05,2014,5,5,2,May,Monday,2014-05
855,2014-05-06,2014,5,6,2,May,Tuesday,2014-05
856,2014-05-08,2014,5,8,2,May,Thursday,2014-05
857,2014-05-09,2014,5,9,2,May,Friday,2014-05
858,2014-05-10,2014,5,10,2,May,Saturday,2014-05
859,2014-05-11,2014,5,11,2,May,Sunday,2014-05
860,2014-05-12,2014,5,12,2,May,Monday,2014-05
861,2014-05-13,2014,5,13,2,May,Tuesday,2014-05
862,2014-05-14,2014,5,14,2,May,Wednesday,2014-05
863,2014-05-15,2014,5,15,2,May,Thursday,2014-05
864,2014-05-16,2014,5,16,2,May,Friday,2014-05
865,2014-05-17,2014,5,17,2,May,Saturday,2014-05
866,2014-05-18,2014,5,18,2,May,Sunday,2014-05
867,2014-05-19,2014,5,19,2,May,Monday,2014-05
868,2014-05-20,2014,5,20,2,May,Tuesday,2014-05
869,2014-05-21,2014,5,21,2,May,Wednesday,2014-05
870,2014-05-22,2014,5,22,2,May,Thursday,2014-05
871,2014-05-23,2014,5,23,2,May,Friday,2014-05
872,2014-05-24,2014,5,24,2,May,Saturday,2014-05
873,2014-05-25,2014,5,25,2,May,Sunday,2014-05
874,2014-05-26,2014,5,26,2,May,Monday,2014-05
875,2014-05-27,2014,5,27,2,May,Tuesday,2014-05
876,2014-05-28,2014,5,28,2,May,Wednesday,2014-05
877,2014-05-29,2014,5,29,2,May,Thursday,2014-05
878,2014-05-30,2014,5,30,2,May,Friday,2014-05
879,2014-05-31,2014,5,31,2,May,Saturday,2014-05
880,2014-06-01,2014,6,1,2,June,Sunday,2014-06
881,2014-06-02,2014,6,2,2,June,Monday,2014-06
882,2014-06-03,2014,6,3,2,June,Tuesday,2014-06
883,2014-06-04,2014,6,4,2,June,Wednesday,2014-06
884,2014-06-05,2014,6,5,2,June,Thursday,2014-06
885,2014-06-06,2014,6,6,2,June,Friday,2014-06
886,2014-06-07,2014,6,7,2,June,Saturday,2014-06
887,2014-06-08,2014,6,8,2,June,Sunday,2014-06
888,2014-06-09,2014,6,9,2,June,Monday,2014-06
889,2014-06-10,2014,6,10,2,June,Tuesday,2014-06
890,2014-06-11,2014,6,11,2,June,Wednesday,2014-06
891,2014-06-12,2014,6,12,2,June,Thursday,2014-06
892,2014-06-13,2014,6,13,2,June,Friday,2014-06
893,2014-06-14,2014,6,14,2,June,Saturday,2014-06
894,2014-06-15,2014,6,15,2,June,Sunday,2014-06
895,2014-06-16,2014,6,16,2,June,Monday,2014-06
896,2014-06-17,2014,6,17,2,June,Tuesday,2014-06
897,2014-06-18,2014,6,18,2,June,Wednesday,2014-06
898,2014-06-19,2014,6,19,2,June,Thursday,2014-06
899,2014-06-20,2014,6,20,2,June,Friday,2014-06
900,2014-06-21,2014,6,21,2,June,Saturday,2014-06
901,2014-06-22,2014,6,22,2,June,Sunday,2014-06
902,2014-06-23,2014,6,23,2,June,Monday,2014-06
